Dim_1,Dim_2,label
-2.8247179985046387,63.45429992675781,SVA
11.318235397338867,-64.79401397705078,hAT-Charlie
12.004654884338379,-50.276206970214844,ERV1
-38.78855514526367,-55.94451141357422,CR1
59.87381362915039,-5.062967300415039,TcMar-Mariner
51.50291442871094,-32.01856231689453,CR1
-53.50822067260742,14.844266891479492,CR1
51.42906188964844,-6.720364093780518,hAT-Charlie
-22.916858673095703,34.38383483886719,ERV1
42.45664596557617,-43.1966552734375,hAT-Charlie
4.438117027282715,70.04914093017578,TcMar-Tigger
-34.02296447753906,14.298121452331543,SVA
-14.182273864746094,-46.3145751953125,DNA
15.2160005569458,68.56179809570312,SVA
43.93134689331055,-43.285858154296875,Dong-R4
-6.734172821044922,-47.088470458984375,hAT-Blackjack
-10.731534004211426,-12.074819564819336,srpRNA
-9.679733276367188,-60.033180236816406,hAT-Tip100
9.752373695373535,71.1895980834961,SVA
45.25569534301758,-36.601383209228516,hAT-Blackjack
-4.072725296020508,-26.951271057128906,hAT-Charlie
6.538352966308594,-43.882118225097656,hAT-Charlie
37.4871826171875,69.38480377197266,SVA
44.784873962402344,-30.76622200012207,hAT-Charlie
43.45171356201172,-23.163938522338867,ERV1
-38.862770080566406,-37.33659744262695,ERV1
-8.844676971435547,15.454366683959961,ERVK
-62.47966766357422,-15.807939529418945,ERVK
-64.8570785522461,-15.702975273132324,ERVK
-68.49076080322266,-17.256345748901367,ERVK
-25.68775177001953,47.452030181884766,SVA
36.52149963378906,-9.772229194641113,hAT-Blackjack
38.371543884277344,-10.336247444152832,CR1
19.758098602294922,21.046987533569336,Alu
27.99757957458496,-18.9006404876709,TcMar-Mariner
-6.215476036071777,80.9538803100586,TcMar-Mariner
17.4400577545166,-25.63446617126465,hAT-Charlie
58.338191986083984,-7.893901824951172,TcMar-Tigger
29.669044494628906,-62.5515251159668,TcMar-Tigger
28.91483497619629,-40.63506317138672,TcMar-Tigger
63.437259674072266,-26.20125389099121,TcMar-Tigger
-29.95627784729004,16.931318283081055,ERV1
3.880093812942505,-54.023033142089844,TcMar-Tigger
-61.422630310058594,21.593374252319336,hAT-Charlie
1.0983507633209229,-53.610130310058594,TcMar-Tigger
-12.3811674118042,3.074960708618164,hAT-Charlie
28.832767486572266,-61.98921203613281,TcMar-Tigger
-19.738733291625977,-62.567413330078125,hAT-Charlie
31.15328598022461,72.32054901123047,SVA
-35.659324645996094,-42.256046295166016,PiggyBac
-9.740316390991211,7.420771598815918,srpRNA
18.034282684326172,70.0982666015625,SVA
-34.54393005371094,40.26512145996094,ERV1
21.0463924407959,66.68148803710938,SVA
-10.467529296875,62.6566276550293,ERVK
31.026580810546875,70.41569519042969,SVA
24.212928771972656,70.06822204589844,SVA
-9.461936950683594,73.41192626953125,ERVK
59.986507415771484,-31.450647354125977,TcMar-Tigger
-4.846611499786377,-60.2418098449707,TcMar-Tigger
-36.06571960449219,11.492316246032715,ERV1
-45.82170104980469,23.36058807373047,ERV1
-57.67014694213867,14.854394912719727,ERV1
8.267773628234863,-38.844703674316406,ERVK
52.631134033203125,1.9490751028060913,DNA
46.609130859375,-32.855289459228516,PiggyBac
39.218299865722656,-49.209434509277344,hAT-Tip100
41.200531005859375,65.06289672851562,SVA
6.518009662628174,14.63976764678955,srpRNA
38.10582733154297,68.74270629882812,SVA
-67.93910217285156,-15.726231575012207,ERVK
44.37025451660156,-42.36180877685547,ERV1
-2.7063822746276855,-6.024062633514404,ERV1
-10.340417861938477,-42.912322998046875,hAT-Tip100
28.075977325439453,-59.536739349365234,hAT-Charlie
-7.533347129821777,67.19142150878906,SVA
-13.478689193725586,73.20634460449219,ERVK
-70.31520080566406,5.8539323806762695,ERV1
-70.39370727539062,5.4130120277404785,ERV1
-35.96187973022461,-60.71306228637695,TcMar-Tigger
59.74011993408203,-17.662282943725586,TcMar-Tigger
-3.4091269969940186,70.8743896484375,SVA
-62.68260192871094,20.5897274017334,hAT-Blackjack
-29.407136917114258,24.26661491394043,ERVK
5.081414699554443,-40.68100357055664,TcMar-Tigger
-55.641937255859375,8.077652931213379,ERV1
-46.204551696777344,-52.733489990234375,TcMar-Mariner
-63.654014587402344,-16.101367950439453,ERVK
-28.652833938598633,54.75761032104492,L2
-26.623746871948242,47.1549072265625,SVA
-33.81950759887695,53.01944351196289,ERVK
-14.224078178405762,63.43904495239258,ERVK
-20.15391731262207,57.245521545410156,ERVK
-48.46597671508789,6.930960655212402,ERV1
-4.0638322830200195,67.62971496582031,SVA
-9.418829917907715,84.33357238769531,TcMar-Mariner
-3.53983473777771,5.627503871917725,srpRNA
33.05154037475586,64.25899505615234,SVA
-7.297623634338379,-56.87861633300781,TcMar-Tigger
-19.463722229003906,-56.5368766784668,TcMar-Tigger
-11.916183471679688,64.16758728027344,SVA
21.607383728027344,-18.761253356933594,hAT-Charlie
-19.72489356994629,11.922797203063965,Dong-R4
27.335460662841797,1.8697468042373657,CR1
-14.25307846069336,-71.36285400390625,hAT-Tip100
4.822537422180176,-4.1718268394470215,L2
-16.75687599182129,-59.30001449584961,hAT-Charlie
-54.7064323425293,19.98878288269043,L2
31.898910522460938,-17.8883113861084,hAT-Blackjack
55.6872673034668,6.831579208374023,hAT-Blackjack
-20.37226676940918,56.875160217285156,ERVK
-15.227140426635742,67.29584503173828,ERVK
47.45394515991211,-23.617395401000977,TcMar-Tigger
-67.95024871826172,-22.241615295410156,ERV1
-19.790979385375977,15.762137413024902,ERV1
-11.210229873657227,9.719025611877441,srpRNA
12.352042198181152,72.8736801147461,SVA
24.41968536376953,24.914579391479492,Alu
42.14585494995117,-9.696267127990723,TcMar-Tigger
0.2114926427602768,19.35992431640625,Alu
32.813899993896484,-12.465805053710938,hAT-Charlie
5.218616008758545,-8.659880638122559,srpRNA
53.15987014770508,7.307246208190918,hAT-Charlie
-0.21891120076179504,22.206031799316406,Alu
56.149879455566406,-24.163745880126953,hAT-Blackjack
58.78325653076172,-37.854576110839844,hAT-Tip100
-25.614990234375,-27.833459854125977,ERVK
-5.269130706787109,12.901412010192871,srpRNA
48.5847282409668,-48.483314514160156,hAT-Charlie
39.97637176513672,66.93594360351562,SVA
-14.943991661071777,-22.98807716369629,ERV1
-39.93442153930664,57.59334945678711,ERV1
51.984153747558594,-7.60396146774292,hAT-Tip100
4.61954402923584,-7.17840051651001,srpRNA
46.01572036743164,-38.09870529174805,hAT-Charlie
-23.669334411621094,-60.90178298950195,PiggyBac
43.88313674926758,2.5141260623931885,hAT-Tip100
-26.024980545043945,61.91329574584961,SVA
2.660122871398926,-4.050174713134766,srpRNA
-19.971813201904297,-27.068809509277344,PiggyBac
-8.497370719909668,-59.32979965209961,PiggyBac
-0.7436136603355408,-69.43301391601562,Dong-R4
-32.398414611816406,-57.37783432006836,hAT-Tip100
6.7217116355896,-50.40171432495117,PiggyBac
-63.15809631347656,-15.670740127563477,ERVK
-27.14922523498535,47.54579544067383,SVA
-22.425559997558594,-62.53095626831055,DNA
29.530534744262695,-48.5401725769043,hAT-Charlie
-14.56605052947998,60.2076530456543,SVA
-8.709233283996582,66.34294128417969,SVA
-19.54073143005371,3.5034759044647217,ERVK
41.65840148925781,-38.2147102355957,hAT-Charlie
-58.57502365112305,11.215127944946289,ERV1
-49.396217346191406,15.17605972290039,hAT-Tip100
-17.67900276184082,-67.87812042236328,MIR
25.056699752807617,-4.959074020385742,hAT-Blackjack
-18.612442016601562,-45.906402587890625,CR1
28.646989822387695,-18.332931518554688,hAT-Blackjack
-60.96096420288086,20.255157470703125,ERV1
-24.79210662841797,59.855064392089844,SVA
13.37382984161377,-59.416175842285156,hAT-Tip100
-55.10721969604492,23.2222957611084,hAT-Charlie
61.38800811767578,2.6724746227264404,ERV1
-8.477015495300293,14.42862319946289,DNA
46.674957275390625,-9.75579833984375,TcMar-Tigger
-25.816743850708008,62.281314849853516,SVA
-26.015424728393555,46.49258041381836,SVA
-54.965274810791016,5.608050346374512,hAT-Tip100
-25.582605361938477,-60.3818244934082,hAT-Tip100
40.09759521484375,63.3610725402832,SVA
42.2999153137207,-41.13783264160156,CR1
-44.52493667602539,46.68321990966797,ERV1
2.749840259552002,-5.516501426696777,srpRNA
-3.609567403793335,70.42591857910156,SVA
-55.98464584350586,19.644498825073242,hAT-Charlie
-24.772537231445312,40.16081237792969,ERV1
-38.323612213134766,-56.519351959228516,hAT-Charlie
46.68202209472656,-46.64228820800781,hAT-Tip100
33.74375915527344,6.412474632263184,ERV1
8.716965675354004,-22.378557205200195,TcMar-Mariner
2.094860553741455,-1.7914217710494995,srpRNA
63.0213737487793,-10.018888473510742,TcMar-Mariner
17.932573318481445,67.47022247314453,SVA
-18.524988174438477,2.9706568717956543,ERVK
-21.292301177978516,-61.74807357788086,TcMar-Tigger
-24.80183219909668,50.477210998535156,ERV1
-15.060940742492676,42.290340423583984,ERVK
-1.2543221712112427,32.57664108276367,Alu
-22.723440170288086,-21.355636596679688,ERVK
-41.786720275878906,-58.74787902832031,PiggyBac
-8.719785690307617,13.777900695800781,ERVK
-43.07550048828125,25.316593170166016,ERVK
-20.137781143188477,42.64021682739258,SVA
-42.565921783447266,-55.45481872558594,hAT-Charlie
-2.083796739578247,-69.17696380615234,hAT-Blackjack
36.33445739746094,-8.842700004577637,PiggyBac
-15.000732421875,-47.54056930541992,TcMar-Tigger
5.439235687255859,-40.36272430419922,hAT-Tip100
-0.6326659321784973,-71.28935241699219,hAT-Charlie
47.213443756103516,-5.874616622924805,CR1
52.916316986083984,7.079569339752197,TcMar-Mariner
58.180267333984375,10.468417167663574,hAT-Charlie
-38.95392608642578,-56.373802185058594,TcMar-Tigger
10.494243621826172,71.88365936279297,SVA
-6.900469779968262,66.71186065673828,SVA
54.49094772338867,8.691609382629395,hAT-Charlie
-23.242259979248047,51.046688079833984,SVA
16.484960556030273,70.13648223876953,SVA
57.83638000488281,-39.6727409362793,TcMar-Tigger
-34.83649444580078,53.56256866455078,TcMar-Tigger
-19.888877868652344,13.845478057861328,hAT-Charlie
32.5960807800293,-56.61370086669922,CR1
-26.32338523864746,42.98832702636719,ERV1
-37.64912033081055,5.224935054779053,hAT-Tip100
-22.76805305480957,-21.22382164001465,SVA
-1.4294240474700928,-57.515193939208984,TcMar-Tigger
-59.94435119628906,7.833620071411133,telo
-27.245243072509766,58.08546829223633,SVA
0.7059544920921326,-22.331737518310547,hAT-Tip100
-13.631470680236816,-3.0223255157470703,ERV1
-6.911317825317383,12.399362564086914,ERV1
-44.12313461303711,-36.61435317993164,telo
-35.55735778808594,-29.583494186401367,ERV1
55.246063232421875,-28.873376846313477,hAT-Charlie
9.627549171447754,11.712797164916992,Alu
36.87728500366211,-17.968765258789062,TcMar-Mariner
-6.366117477416992,-61.06614685058594,hAT-Tip100
-2.3999948501586914,-25.003843307495117,ERV1
39.382205963134766,-0.046274226158857346,CR1
-16.493078231811523,-57.77263259887695,hAT-Tip100
65.61209106445312,-32.561038970947266,TcMar-Mariner
-57.04766082763672,22.08023452758789,TcMar-Tigger
26.555404663085938,-54.10228729248047,CR1
2.256127119064331,-47.63621520996094,ERV1
30.774015426635742,-32.0611686706543,ERV1
-61.71384048461914,-28.7992000579834,hAT-Charlie
8.097387313842773,31.792503356933594,Alu
-51.20305252075195,-43.748287200927734,DNA
-63.11850357055664,-29.47504234313965,DNA
-9.96597957611084,71.42667388916016,ERVK
47.704551696777344,-5.713158130645752,hAT-Tip100
-41.655906677246094,7.0028886795043945,CR1
36.470619201660156,-53.32493209838867,hAT-Tip100
54.42677307128906,-26.14105224609375,Dong-R4
40.45635986328125,-55.789546966552734,CR1
28.397253036499023,-48.367515563964844,hAT-Blackjack
19.374469757080078,-63.746803283691406,hAT-Charlie
62.92130661010742,-21.352386474609375,hAT-Charlie
-17.910686492919922,-47.56895446777344,hAT-Tip100
10.874577522277832,-42.78752136230469,ERVK
-26.513050079345703,42.32069396972656,ERV1
40.46652603149414,-55.443790435791016,TcMar-Tigger
-13.842595100402832,62.34360885620117,ERVK
-49.65938186645508,-48.495758056640625,hAT-Tip100
55.999542236328125,10.40371322631836,TcMar-Tigger
59.22234344482422,-17.391401290893555,hAT-Blackjack
60.204856872558594,-12.13410472869873,hAT-Charlie
-58.40266036987305,30.59925079345703,TcMar-Tigger
-23.96729278564453,-60.082149505615234,TcMar-Tigger
-23.94451332092285,27.13838768005371,ERV1
-42.346717834472656,5.543593883514404,TcMar-Mariner
-37.964900970458984,-34.65580749511719,PiggyBac
41.43986892700195,4.562838077545166,hAT-Tip100
18.9571475982666,-57.31266403198242,TcMar-Tigger
53.40680694580078,8.072685241699219,TcMar-Tigger
2.2836554050445557,-54.63176727294922,TcMar-Tigger
-25.726444244384766,-40.091697692871094,PiggyBac
55.367984771728516,-18.436185836791992,PiggyBac
-32.14147186279297,51.08762741088867,ERVK
-7.944977283477783,-46.8842887878418,hAT-Charlie
-43.928497314453125,13.37980842590332,PiggyBac
26.845396041870117,-58.57749938964844,ERV1
-58.558799743652344,32.772701263427734,TcMar-Mariner
26.72723388671875,-22.932048797607422,TcMar-Tigger
-30.945308685302734,40.69913101196289,hAT-Tip100
-52.639060974121094,11.858783721923828,hAT-Charlie
18.039762496948242,66.98927307128906,SVA
-32.39644241333008,9.440417289733887,ERVK
-39.47046661376953,51.951255798339844,ERVK
-54.204254150390625,22.341217041015625,ERVK
19.786266326904297,-28.901147842407227,ERVK
-32.029632568359375,42.9016227722168,ERVK
-25.91499900817871,-39.08369827270508,ERVK
-20.900035858154297,37.5701904296875,ERVK
-28.652170181274414,45.50763702392578,SVA
51.206478118896484,-44.435455322265625,hAT-Tip100
1.8850362300872803,2.3518035411834717,Alu
52.6558952331543,-28.786266326904297,hAT-Tip100
-58.41045379638672,-31.423059463500977,hAT-Tip100
11.260639190673828,-23.253984451293945,TcMar-Tigger
-23.456575393676758,62.08324432373047,SVA
26.20038604736328,42.26288604736328,Alu
8.368680000305176,33.4300651550293,Alu
9.412052154541016,-1.5498735904693604,srpRNA
49.16719436645508,-21.79572296142578,PiggyBac
-6.696295738220215,6.144336700439453,srpRNA
-30.10013771057129,40.16935348510742,hAT-Tip100
60.945335388183594,-5.217939376831055,ERV1
-59.69132995605469,16.943767547607422,TcMar-Tigger
21.449697494506836,-29.010316848754883,hAT-Blackjack
-17.431352615356445,54.45490264892578,ERVK
-65.59180450439453,-23.04311180114746,ERVK
-17.550495147705078,56.104652404785156,SVA
-1.7037042379379272,27.857776641845703,srpRNA
-68.35607147216797,-17.183008193969727,ERVK
3.2760167121887207,64.29583740234375,SVA
-19.007450103759766,38.68765640258789,ERVK
20.28481674194336,69.82024383544922,SVA
-27.20114517211914,43.49627685546875,SVA
-34.27867889404297,24.38719367980957,ERVK
-42.37674331665039,54.21689224243164,ERV1
-9.35491943359375,72.51985168457031,ERVK
2.2833659648895264,70.4001235961914,SVA
-70.40817260742188,-20.934263229370117,ERV1
-42.871055603027344,45.272621154785156,ERV1
-9.69239616394043,81.38282012939453,ERVK
6.3297505378723145,65.90675354003906,SVA
-44.283809661865234,15.223329544067383,ERVK
13.867881774902344,26.499418258666992,Alu
59.77922439575195,-24.96855926513672,hAT-Tip100
-33.13154983520508,26.07880973815918,ERVK
-21.29140281677246,-9.58696473389864e-05,telo
-64.80974578857422,-16.699426651000977,ERVK
11.445399284362793,25.009000778198242,Alu
-54.5826416015625,-27.857202529907227,ERVK
-19.18163299560547,3.440436363220215,ERVK
-11.067675590515137,73.905517578125,ERVK
-24.752107620239258,35.240726470947266,ERVK
13.215020179748535,70.45906066894531,ERV1
-75.08819580078125,-23.160781860351562,ERV1
-13.467856407165527,-4.962985515594482,ERV1
-37.41169357299805,-39.68443298339844,PiggyBac
-1.7204807996749878,67.16942596435547,ERVK
-44.7896728515625,10.181907653808594,ERV1
28.660480499267578,-29.638208389282227,ERVK
1.8788288831710815,-66.29425811767578,hAT-Charlie
1.2977262735366821,19.92865562438965,Alu
28.264854431152344,-59.291934967041016,ERV1
1.8670426607131958,-4.117895126342773,hAT-Charlie
-73.56892395019531,-24.28015899658203,ERVK
-14.547075271606445,63.681739807128906,ERVK
-9.586048126220703,73.53874206542969,ERVK
-25.64463233947754,32.638999938964844,ERVK
14.023483276367188,-62.888946533203125,hAT-Charlie
-14.12826156616211,57.54117965698242,ERVK
34.49940872192383,65.71514892578125,SVA
-28.447717666625977,27.040939331054688,ERVK
-63.92390441894531,-26.112834930419922,hAT-Tip100
-24.8466739654541,35.70573806762695,TcMar-Tigger
-26.344907760620117,-38.30322265625,ERV1
4.681487560272217,66.50439453125,SVA
13.725997924804688,77.52781677246094,SVA
23.800527572631836,-30.708024978637695,hAT-Blackjack
31.99200439453125,-18.3294677734375,hAT-Charlie
39.58012771606445,-13.166454315185547,ERV1
-33.77281951904297,-38.24484634399414,ERV1
-25.027149200439453,41.844200134277344,SVA
3.5583930015563965,-51.65193176269531,ERV1
-6.631871223449707,-72.76109313964844,TcMar-Tigger
-70.22164916992188,-17.051528930664062,ERVK
-62.725929260253906,26.689476013183594,ERVK
35.889984130859375,-49.66238784790039,TcMar-Mariner
-68.06950378417969,-22.391727447509766,hAT-Tip100
-15.324971199035645,-0.3500030040740967,ERVK
44.08580780029297,-29.21567153930664,hAT-Charlie
-46.545352935791016,-32.06587219238281,ERV1
-46.903690338134766,-50.263641357421875,TcMar-Tigger
27.141441345214844,73.87449645996094,SVA
-48.86325454711914,15.255643844604492,ERVK
-22.597036361694336,4.715339183807373,ERVK
-63.33993148803711,-29.03720474243164,hAT-Tip100
60.504940032958984,5.093552589416504,TcMar-Mariner
38.475337982177734,68.28768920898438,SVA
61.18428039550781,-16.11295509338379,PiggyBac
41.181983947753906,-39.357608795166016,PiggyBac
-72.74364471435547,-20.00531578063965,ERVK
6.2434844970703125,14.662237167358398,srpRNA
-37.66465377807617,17.909698486328125,ERV1
42.332435607910156,-4.875881195068359,hAT-Blackjack
-66.0445556640625,-22.291610717773438,ERVK
47.79981231689453,-1.0648832321166992,hAT-Charlie
-74.47505187988281,-21.614540100097656,ERVK
-48.89324188232422,18.921113967895508,SVA
-13.985422134399414,61.42781448364258,ERVK
-0.5101278424263,-56.286346435546875,ERV1
45.25210189819336,-38.390682220458984,hAT-Charlie
-71.11078643798828,-18.15969467163086,ERVK
-16.336875915527344,-27.2423152923584,ERVK
-19.91172981262207,5.731614589691162,ERV1
37.289554595947266,-55.02808380126953,hAT-Charlie
-72.88652038574219,-20.071266174316406,ERVK
-20.47515296936035,12.757107734680176,ERVK
-25.857755661010742,5.958932876586914,ERVK
-32.807125091552734,-42.80435562133789,ERVK
12.94923210144043,-17.98556137084961,hAT-Charlie
-9.208671569824219,70.23790740966797,ERVK
-22.784927368164062,5.093459129333496,ERVK
-29.97136688232422,7.010766506195068,ERVK
-15.42764663696289,0.943950891494751,ERV1
-19.275602340698242,-46.302181243896484,ERVK
-23.1418514251709,50.27068328857422,ERVK
-57.9465217590332,-29.71619415283203,ERVK
41.835968017578125,63.63687515258789,SVA
-5.080043315887451,65.86882781982422,ERVK
-3.6669325828552246,10.757743835449219,Alu
-24.37410545349121,4.6827168464660645,SVA
20.427518844604492,-11.816636085510254,Alu
20.457347869873047,76.98451232910156,SVA
51.86317825317383,-24.13547706604004,hAT-Charlie
-16.465023040771484,72.21654510498047,ERVK
-64.07896423339844,-15.352712631225586,ERVK
-4.471534252166748,66.8495864868164,ERVK
-34.85231399536133,-30.888635635375977,ERV1
-36.62034606933594,15.609941482543945,ERVK
-73.62783813476562,-20.56332778930664,ERVK
11.577926635742188,30.930204391479492,Alu
-19.697473526000977,60.264137268066406,ERVK
-65.25387573242188,-15.653346061706543,ERVK
-29.519912719726562,28.241703033447266,SVA
-3.236215114593506,25.516292572021484,Alu
26.815872192382812,-59.855648040771484,hAT-Charlie
-35.38277816772461,21.968177795410156,ERVK
3.4245569705963135,-54.20070266723633,TcMar-Tigger
-66.6923828125,-16.129962921142578,ERVK
-44.46615982055664,41.80952453613281,ERV1
-29.862634658813477,7.42935037612915,ERVK
19.9923038482666,-63.30184555053711,TcMar-Mariner
15.865010261535645,-9.89024543762207,ERV1
4.382761478424072,65.80198669433594,SVA
-50.14640426635742,54.18581008911133,TcMar-Tigger
-16.535768508911133,10.488801002502441,ERV1
-54.885772705078125,12.421379089355469,ERV1
-66.18170166015625,-16.54818344116211,ERVK
11.18699836730957,-21.29145050048828,ERV1
-14.253632545471191,-0.5388787984848022,ERV1
51.2031135559082,9.8300142288208,ERVK
-21.771190643310547,52.35423278808594,ERVK
-47.19718933105469,5.411692142486572,ERV1
-9.174789428710938,69.96685028076172,ERVK
-5.50297737121582,65.67129516601562,ERVK
-25.614891052246094,21.14514923095703,ERVK
54.49082946777344,-27.056427001953125,hAT-Blackjack
28.918689727783203,-47.853939056396484,hAT-Blackjack
27.883188247680664,-38.25283432006836,TcMar-Tigger
-47.59260177612305,20.34980583190918,SVA
-36.780357360839844,22.98743438720703,ERVK
-12.485102653503418,-30.098546981811523,ERV1
-19.9013671875,-62.58491897583008,hAT-Blackjack
15.246129989624023,-69.0772933959961,hAT-Charlie
-16.47211456298828,35.728153228759766,ERVK
20.178884506225586,-55.00068283081055,hAT-Blackjack
-54.12275314331055,7.476746559143066,ERV1
-30.76268768310547,54.391597747802734,ERVK
-38.0334587097168,55.50456237792969,ERVK
-73.57154846191406,-24.21906280517578,ERVK
0.7459799647331238,-65.87088775634766,hAT-Blackjack
-72.36531829833984,-20.81545639038086,ERVK
30.002023696899414,73.32870483398438,SVA
-12.69448471069336,62.038761138916016,ERVK
25.953954696655273,-61.375831604003906,TcMar-Tigger
14.814385414123535,17.97743034362793,Alu
-40.37519073486328,41.58985900878906,ERV1
-28.092872619628906,-60.64216995239258,TcMar-Tigger
15.403877258300781,13.107454299926758,Alu
34.719879150390625,-2.544499635696411,ERV1
27.604446411132812,39.20201873779297,Alu
34.252655029296875,-0.2280898541212082,ERV1
8.569758415222168,10.478225708007812,Alu
4.671930313110352,15.240224838256836,Alu
16.143552780151367,73.07223510742188,SVA
47.88414001464844,-35.73810577392578,hAT-Charlie
19.542787551879883,45.80278015136719,Alu
15.80055046081543,24.720991134643555,Alu
-0.46241965889930725,-55.8448371887207,TcMar-Tigger
3.850754737854004,24.899066925048828,Alu
6.6764020919799805,7.366147518157959,Alu
49.744564056396484,-25.052289962768555,L2
-8.67978572845459,73.12199401855469,L2
16.18766975402832,43.669071197509766,Alu
39.338104248046875,-31.471275329589844,MIR
8.878522872924805,29.905155181884766,Alu
6.9473066329956055,-10.998298645019531,Alu
36.32235336303711,4.150906085968018,TcMar-Tigger
12.102531433105469,25.555402755737305,Alu
10.798216819763184,9.693832397460938,Alu
-2.901582717895508,-57.036624908447266,TcMar-Tigger
9.836421966552734,7.891558647155762,Alu
-6.500332832336426,86.39936828613281,hAT-Tip100
10.387322425842285,21.687271118164062,Alu
-39.554161071777344,-53.976898193359375,TcMar-Tigger
21.4266300201416,67.25340270996094,SVA
-25.103424072265625,-32.37374496459961,SVA
21.972858428955078,35.0700798034668,Alu
-45.626155853271484,13.522610664367676,hAT-Blackjack
61.21876525878906,-21.768526077270508,hAT-Blackjack
-47.815582275390625,49.48424530029297,TcMar-Tigger
26.10204315185547,-53.808502197265625,hAT-Charlie
-6.519028663635254,-69.70155334472656,hAT-Charlie
-62.3931999206543,25.43603515625,hAT-Tip100
-7.541633605957031,62.852046966552734,ERVK
17.37334632873535,28.09062385559082,Alu
1.9376364946365356,21.642379760742188,Alu
-6.050943851470947,3.800520181655884,Alu
44.12725067138672,-36.121498107910156,ERV1
19.165122985839844,20.655200958251953,Alu
17.970706939697266,-30.146862030029297,hAT-Blackjack
-13.664389610290527,-68.0772933959961,hAT-Charlie
34.87184143066406,1.2443950176239014,MIR
-19.435667037963867,-66.61158752441406,hAT-Charlie
8.538102149963379,22.882619857788086,Alu
8.882848739624023,24.585018157958984,Alu
12.131235122680664,7.77252197265625,Alu
16.675212860107422,23.67740249633789,Alu
12.36906623840332,74.89049530029297,SVA
49.95940017700195,-24.287925720214844,hAT-Charlie
-55.69873809814453,-47.46189880371094,hAT-Tip100
30.137298583984375,-48.54924011230469,hAT-Charlie
8.709765434265137,33.23197937011719,Alu
25.5767879486084,-60.15130615234375,MIR
-30.828208923339844,-62.19091796875,hAT-Charlie
-5.699873924255371,-71.6476821899414,hAT-Charlie
13.140934944152832,11.92844009399414,Alu
48.54508972167969,-27.118511199951172,hAT-Tip100
22.42828369140625,-61.30889892578125,TcMar-Tigger
-28.988361358642578,33.30613708496094,SVA
-13.773727416992188,2.134805679321289,L2
-51.06037521362305,8.008719444274902,L2
35.882320404052734,-6.091568470001221,CR1
15.681260108947754,76.50406646728516,SVA
1.3021235466003418,-51.41483688354492,TcMar-Tigger
-25.082508087158203,37.996395111083984,ERV1
-62.53739547729492,23.130775451660156,hAT-Tip100
20.05999183654785,41.24513626098633,Alu
62.04253387451172,6.508834362030029,hAT-Charlie
20.39118766784668,-52.0382194519043,hAT-Charlie
58.518157958984375,-15.878547668457031,Dong-R4
10.86652660369873,-40.2415885925293,L2
10.35027027130127,31.447526931762695,Alu
-4.272634029388428,0.25846922397613525,L2
44.15312194824219,6.19315767288208,L2
-37.3615837097168,36.46886444091797,ERV1
13.576822280883789,-38.749839782714844,TcMar-Tigger
25.249412536621094,35.214080810546875,Alu
-30.505258560180664,25.163782119750977,ERVK
-14.276803016662598,-1.5888868570327759,TcMar-Tigger
-5.148773670196533,8.275586128234863,Alu
15.650039672851562,33.48763656616211,Alu
-39.296775817871094,4.603042125701904,L2
40.13945770263672,-2.315492868423462,DNA
-13.994656562805176,-55.112789154052734,TcMar-Tigger
-29.920684814453125,-56.701351165771484,TcMar-Tigger
-61.87364959716797,-17.227516174316406,ERVK
-45.473655700683594,43.550270080566406,L2
11.598967552185059,-50.83731460571289,TcMar-Mariner
-43.056907653808594,29.600059509277344,TcMar-Mariner
11.037510871887207,-22.61173439025879,ERVK
-43.94645690917969,35.1015625,ERV1
-8.656752586364746,11.895652770996094,ERV1
28.669706344604492,30.57282257080078,Alu
16.729570388793945,74.75513458251953,SVA
2.4897308349609375,30.69000244140625,Alu
23.515560150146484,22.727542877197266,Alu
5.412517547607422,65.58789825439453,SVA
9.56098461151123,72.77964782714844,SVA
4.467268943786621,10.940149307250977,Alu
-6.808166027069092,66.73998260498047,SVA
-34.40214920043945,48.30385971069336,SVA
-4.048699378967285,25.417383193969727,Alu
-50.188716888427734,-44.105499267578125,ERV1
7.455714702606201,17.9399356842041,Alu
16.987579345703125,42.504310607910156,Alu
9.29613971710205,39.99038314819336,Alu
-2.548295259475708,36.82136917114258,Alu
-42.801002502441406,5.930708885192871,L2
11.442809104919434,-2.45337176322937,MIR
15.151400566101074,0.16196322441101074,CR1
-54.743614196777344,28.63839340209961,L2
2.9387362003326416,38.131988525390625,Alu
43.362667083740234,1.279065728187561,hAT-Blackjack
-35.69548034667969,14.147711753845215,ERV1
10.494996070861816,-41.676815032958984,TcMar-Tigger
35.6614875793457,-49.500614166259766,hAT-Charlie
7.935667514801025,37.09758758544922,Alu
33.277706146240234,67.48057556152344,SVA
8.225676536560059,4.961737155914307,Alu
-17.868938446044922,-67.87960052490234,hAT-Blackjack
-13.674580574035645,-46.38426971435547,MIR
-1.4142332077026367,12.52670669555664,srpRNA
30.101669311523438,-22.733352661132812,MIR
-39.940406799316406,21.554241180419922,telo
-8.123909950256348,81.53500366210938,TcMar-Mariner
-28.339351654052734,39.26268005371094,ERV1
-68.0184555053711,5.5627617835998535,telo
61.312225341796875,1.5218479633331299,TcMar-Mariner
-7.18232536315918,67.12387084960938,SVA
-59.51546096801758,7.640190601348877,telo
-69.52488708496094,6.009519577026367,telo
-60.481788635253906,17.16887855529785,ERV1
-9.790325164794922,70.46601867675781,ERVK
8.761648178100586,17.53256607055664,Alu
